SalePrice,Overall_Qual,Overall_Cond,Gr_Liv_Area,Lot_Area,Year_Built,Total_Bsmt_SF,Garage_Cars,Garage_Yr_Blt,Full_Bath,Bedroom_AbvGr,Neighborhood,House_Style,Kitchen_Qual,Exter_Qual
194201,7,5,1402,3922,2006,1258.0,3.0,2006.0,0,2,Blmngtn,1Story,Gd,Gd
226500,8,5,1589,3621,2003,1406.0,3.0,2003.0,2,2,Blmngtn,1Story,Gd,Gd
185485,7,5,1266,3710,2007,1266.0,2.0,2007.0,2,2,Blmngtn,1Story,Gd,Gd
259000,7,5,1530,14572,2004,1530.0,3.0,2004.0,2,3,Gilbert,1Story,Gd,Gd
188500,7,5,1119,16219,2004,835.0,2.0,2004.0,2,2,Gilbert,SLvl,Gd,Gd
175000,7,5,1374,11084,2004,384.0,2.0,2004.0,2,3,Gilbert,SLvl,Gd,Gd
215000,7,5,1959,11796,2004,847.0,2.0,2004.0,2,4,Gilbert,2Story,Gd,Gd
206580,7,5,1525,10936,2006,1510.0,2.0,2006.0,2,3,Gilbert,1Story,Gd,Gd
183500,7,5,1720,8244,2004,840.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
165500,7,5,1394,11950,2003,384.0,2.0,2003.0,2,3,Gilbert,SLvl,Gd,Gd
211000,7,5,1948,7875,2003,847.0,2.0,2003.0,2,4,Gilbert,2Story,Gd,Gd
181000,6,5,1690,8063,2000,924.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
219500,7,5,1995,8740,2002,854.0,2.0,2002.0,2,4,Gilbert,2Story,Gd,Gd
175000,6,5,1647,7917,1999,953.0,2.0,1999.0,2,3,Gilbert,2Story,TA,TA
170000,7,5,1430,9967,2000,384.0,2.0,2000.0,2,3,Gilbert,SLvl,TA,TA
162000,7,5,1320,7750,2003,660.0,2.0,2003.0,2,3,Gilbert,2Story,Gd,Gd
187000,6,5,1690,9487,2000,915.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
185000,6,5,1644,9649,1999,941.0,2.0,1999.0,2,3,Gilbert,2Story,TA,TA
745000,10,5,4476,15623,1996,2396.0,3.0,1996.0,3,4,NoRidge,2Story,Ex,Gd
384500,8,5,2551,12191,1997,1779.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
248000,8,5,2285,11000,2000,969.0,3.0,2000.0,2,4,NoRidge,2Story,Gd,Gd
466500,10,5,2633,11400,2001,2633.0,3.0,2001.0,2,2,NoRidge,1Story,Ex,Ex
410000,9,5,3078,10557,1998,1408.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
322500,8,5,2582,11002,1998,1389.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
252000,7,5,2385,10790,1998,1066.0,3.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
755000,10,6,4316,21535,1994,2444.0,3.0,1994.0,3,4,NoRidge,2Story,Ex,Ex
269790,7,5,2013,9920,1996,1117.0,2.0,1997.0,2,3,NoRidge,2Story,TA,Gd
315750,7,5,2398,11787,1996,1379.0,3.0,1996.0,2,3,NoRidge,2Story,Gd,Gd
290000,7,5,2520,9950,1995,1203.0,3.0,1995.0,2,4,NoRidge,2Story,Gd,Gd
290000,8,5,2531,12257,1995,1318.0,3.0,1995.0,2,4,NoRidge,2Story,Gd,Gd
430000,8,5,3228,12692,1992,3200.0,2.0,1992.0,3,4,NoRidge,1Story,Gd,Gd
263000,8,5,2202,11762,1992,1105.0,2.0,1992.0,2,4,NoRidge,2Story,Gd,Gd
330000,8,5,2538,9044,1996,1325.0,3.0,1996.0,2,4,NoRidge,2Story,Gd,Gd
213133,7,6,1369,9910,2007,1369.0,2.0,2007.0,2,3,Somerst,1Story,Gd,Gd
260261,8,5,1542,11830,2007,1542.0,3.0,2007.0,2,3,Somerst,1Story,Gd,Gd
320000,9,5,1905,11670,2006,1905.0,3.0,2006.0,2,3,Somerst,1Story,Ex,Ex
282922,8,5,1464,15256,2007,1485.0,3.0,2007.0,2,3,Somerst,1Story,Gd,Gd
215000,8,5,1534,10612,2006,1524.0,2.0,2006.0,2,3,Somerst,1Story,Gd,Gd
419005,10,5,1966,12291,2007,1966.0,3.0,2007.0,2,1,Somerst,1Story,Ex,Ex
255000,8,5,1636,13501,2006,1623.0,3.0,2006.0,2,3,Somerst,1Story,Gd,Gd
147000,8,5,1795,9986,2006,1795.0,3.0,2007.0,2,2,Somerst,1Story,Gd,Gd
235876,7,5,1528,9965,2007,1528.0,2.0,2007.0,3,3,Somerst,1Story,Gd,Gd
311872,7,5,1726,9416,2007,1726.0,3.0,2007.0,2,3,Somerst,1Story,Ex,Ex
248328,7,6,1689,9849,2007,1689.0,3.0,2007.0,2,3,Somerst,1Story,Gd,Gd
227000,8,5,1588,10000,2006,1588.0,3.0,2006.0,2,3,Somerst,1Story,Gd,Gd
260000,8,5,1538,8847,2005,1538.0,2.0,2005.0,2,3,Somerst,1Story,Gd,Gd
225000,8,5,1496,9158,2007,1496.0,2.0,2007.0,2,3,Somerst,1Story,Gd,Gd
249000,7,5,1506,8251,2005,1494.0,2.0,2005.0,2,3,Somerst,1Story,Gd,Gd
307000,8,5,1694,10084,2004,1686.0,2.0,2004.0,2,3,Somerst,1Story,Gd,Gd
250000,7,5,1977,9605,2006,982.0,3.0,2006.0,2,3,Somerst,2Story,Gd,Gd
221300,8,5,1830,8778,2006,1302.0,3.0,2006.0,2,3,Somerst,2Story,Gd,Gd
208900,8,5,1338,8640,2007,1338.0,2.0,2007.0,2,3,Somerst,1Story,Gd,Gd
210400,7,5,1335,9000,2006,1335.0,2.0,2007.0,2,3,Somerst,1Story,Gd,Gd
255000,8,5,1792,8640,2007,896.0,2.0,2007.0,2,3,Somerst,2Story,Gd,Gd
212109,5,5,1588,10411,2007,725.0,2.0,2007.0,3,3,Somerst,2Story,Gd,Gd
270000,8,5,1959,9000,2006,1088.0,3.0,2006.0,2,3,Somerst,2Story,Gd,Gd
303477,8,5,2610,9000,2007,1184.0,2.0,2007.0,2,4,Somerst,2Story,Ex,Gd
310013,8,5,1880,12217,2007,955.0,3.0,2007.0,2,3,Somerst,2Story,Ex,Gd
249700,8,5,1656,11096,2006,1656.0,3.0,2006.0,2,3,Somerst,1Story,Gd,Gd
227875,7,6,1761,10207,2007,874.0,2.0,2007.0,3,3,Somerst,2Story,Gd,Gd
261329,8,5,1584,10440,2007,1574.0,2.0,2007.0,2,2,Somerst,1Story,Ex,Ex
253000,8,5,1685,11824,2006,1685.0,3.0,2006.0,2,2,Somerst,1Story,Gd,Gd
265000,6,5,2443,10625,2004,1158.0,3.0,2004.0,2,4,Somerst,2Story,Gd,Gd
340000,8,5,2466,11143,2004,1580.0,2.0,2004.0,3,4,Somerst,2Story,Gd,Gd
146000,6,5,1100,7500,2006,1100.0,0.0,,1,3,SawyerW,1Story,TA,TA
147000,7,5,1143,7500,2006,1143.0,0.0,,1,3,SawyerW,1Story,Gd,Gd
149000,5,5,1094,12450,2003,1094.0,2.0,2004.0,1,3,SawyerW,1Story,Gd,Gd
181000,7,5,1486,7441,2006,1461.0,2.0,2006.0,2,3,SawyerW,1Story,Gd,Gd
201000,6,5,1721,8462,1994,928.0,2.0,1994.0,2,3,SawyerW,2Story,Gd,Gd
191750,6,5,1820,11613,1993,864.0,2.0,1993.0,2,3,SawyerW,2Story,Gd,Gd
179000,7,5,1349,8450,2000,1349.0,2.0,2000.0,2,3,SawyerW,1Story,TA,TA
215000,7,5,1494,16196,1998,1482.0,2.0,1998.0,2,3,SawyerW,1Story,Gd,Gd
179200,6,5,1575,8012,1992,1575.0,2.0,1992.0,2,2,SawyerW,1Story,Gd,Gd
128000,6,5,1266,8012,1980,630.0,1.0,1980.0,1,2,SawyerW,2Story,TA,TA
144000,5,7,884,9180,1983,840.0,2.0,1983.0,1,2,SawyerW,SFoyer,Gd,TA
144000,5,5,2020,8400,1977,0.0,2.0,1977.0,2,4,SawyerW,1Story,TA,TA
120750,5,5,894,6285,1977,894.0,1.0,1979.0,1,2,Sawyer,1Story,TA,TA
132500,5,6,970,8480,1963,970.0,2.0,1996.0,1,2,Sawyer,1Story,TA,TA
132000,5,5,1057,7420,1962,1057.0,2.0,1977.0,1,3,Sawyer,1Story,TA,TA
132500,5,7,999,7758,1962,999.0,1.0,1963.0,1,3,Sawyer,1Story,Gd,TA
129000,4,5,1120,6970,1961,1040.0,2.0,1961.0,1,3,Sawyer,1Story,Fa,TA
143900,5,5,1696,13673,1962,1140.0,1.0,1962.0,1,3,Sawyer,1Story,TA,TA
145000,5,7,1040,7476,1968,1040.0,2.0,1991.0,1,3,Sawyer,1Story,TA,TA
128500,5,5,988,9945,1961,988.0,2.0,1963.0,1,3,Sawyer,1Story,TA,TA
125500,5,6,902,6173,1967,876.0,1.0,1967.0,1,3,Sawyer,1Story,TA,TA
300000,7,5,2503,19522,1990,1223.0,2.0,1990.0,2,3,Veenker,2Story,Gd,Gd
294000,7,7,2167,17542,1974,1192.0,2.0,1974.0,2,3,Veenker,2Story,Gd,Gd
129000,5,5,1037,10751,1974,1037.0,2.0,1974.0,1,2,Sawyer,1Story,TA,TA
171000,5,5,1701,16647,1975,1390.0,2.0,1975.0,2,3,Sawyer,SFoyer,TA,TA
147000,6,7,1055,12712,1973,1044.0,2.0,1973.0,1,2,Sawyer,1Story,Gd,TA
302000,8,5,2810,9572,1990,1453.0,2.0,1990.0,2,4,NoRidge,2Story,Gd,Gd
285000,8,5,2872,10678,1992,1683.0,2.0,1992.0,2,4,NoRidge,1.5Fin,Gd,Gd
214000,8,5,1378,4379,2004,1378.0,2.0,2004.0,2,2,Somerst,1Story,Gd,Gd
166000,8,5,1151,3523,2006,1141.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
193800,8,5,1565,3784,2006,1511.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
208900,7,5,1352,4230,2006,1352.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
194000,7,5,1352,3606,2006,1352.0,2.0,2006.0,2,2,Somerst,1Story,Gd,Gd
207500,8,5,1550,5330,2006,1550.0,2.0,2007.0,2,2,Somerst,1Story,Gd,Gd
199900,7,5,1241,4274,2006,1241.0,2.0,2007.0,1,1,Somerst,1Story,Gd,Gd
164700,7,5,1250,4251,2006,625.0,2.0,2006.0,2,2,Somerst,2Story,Gd,Gd
176500,6,5,1501,2280,1999,744.0,2.0,1999.0,2,3,Somerst,2Story,TA,TA
176000,6,5,1458,3230,1999,729.0,2.0,1999.0,2,2,Somerst,2Story,TA,TA
168500,6,5,1512,2117,2000,756.0,2.0,2000.0,2,2,Somerst,2Story,Gd,Gd
177000,6,5,1573,2117,2000,756.0,2.0,2000.0,2,3,Somerst,2Story,Gd,Gd
177000,6,5,1525,2117,2000,756.0,2.0,2000.0,2,3,Somerst,2Story,Gd,Gd
148800,7,5,1102,5105,2004,551.0,2.0,2004.0,2,2,Somerst,2Story,Gd,Gd
174000,8,5,1441,2645,1999,776.0,2.0,1999.0,2,2,Somerst,2Story,Gd,Gd
239000,7,5,1950,7399,1997,975.0,2.0,1997.0,2,3,Somerst,2Story,Gd,Gd
204000,7,5,1358,7321,1999,1339.0,2.0,1999.0,2,3,Somerst,1Story,Gd,Gd
301000,8,5,2048,8010,2003,1054.0,2.0,2003.0,2,3,Somerst,2Story,Gd,Gd
312500,8,5,2362,8413,1998,1220.0,2.0,1998.0,2,3,Somerst,2Story,Gd,Gd
279700,8,5,1494,9466,1994,1494.0,2.0,1994.0,1,1,Veenker,1Story,Gd,Gd
255000,7,6,2362,12000,1980,2002.0,2.0,1980.0,2,3,Veenker,1Story,Gd,Gd
194000,5,7,1432,16157,1978,1360.0,2.0,1978.0,1,2,Veenker,SLvl,Gd,TA
218000,5,8,1437,10768,1976,1437.0,2.0,1976.0,2,3,Veenker,1Story,Gd,Gd
213750,8,6,1295,3840,1978,1057.0,2.0,1978.0,1,1,Greens,1Story,Gd,Gd
187000,6,7,1855,9600,1976,528.0,2.0,1976.0,2,3,Veenker,SLvl,TA,Gd
181500,6,8,1262,9600,1976,1262.0,2.0,1976.0,2,3,Veenker,1Story,TA,TA
373000,8,5,2497,17778,1981,2461.0,2.0,1981.0,2,2,Veenker,1Story,Gd,Gd
190000,5,5,2620,18890,1977,1361.0,2.0,1977.0,2,4,Sawyer,1.5Fin,TA,TA
226000,7,5,1929,7050,2001,1057.0,2.0,2001.0,2,3,Somerst,2Story,Gd,Gd
143450,6,6,1152,11700,1968,912.0,2.0,1968.0,1,3,NWAmes,1Story,TA,TA
240050,6,6,2411,8000,1970,1008.0,2.0,1970.0,2,4,NWAmes,2Story,TA,TA
162500,6,6,1082,8723,1969,973.0,2.0,1969.0,1,3,NWAmes,SFoyer,TA,TA
164000,6,5,1295,11700,1968,1295.0,2.0,1968.0,1,3,NWAmes,1Story,TA,TA
185000,7,7,1610,11358,1972,1124.0,2.0,1972.0,2,3,NWAmes,1Story,Gd,TA
188500,7,6,1594,9547,1993,1594.0,2.0,1993.0,2,2,NWAmes,1Story,Gd,TA
255000,7,6,2075,10530,1993,1148.0,2.0,1993.0,2,3,NWAmes,2Story,Gd,Gd
136905,5,6,1680,11500,1976,1680.0,2.0,1976.0,2,4,NWAmes,1Story,TA,TA
158500,6,7,1093,10738,1966,1093.0,2.0,1966.0,2,3,NWAmes,1Story,TA,TA
175500,7,6,1242,9600,1973,1242.0,2.0,1973.0,1,3,NWAmes,1Story,TA,TA
127000,6,5,1052,10800,1963,1052.0,1.0,1963.0,1,3,NWAmes,1Story,TA,TA
127000,5,6,1107,8050,1967,949.0,1.0,1967.0,1,3,NAmes,1Story,Gd,TA
143000,5,5,1214,10355,1967,1214.0,1.0,1967.0,2,3,NAmes,1Story,TA,TA
156000,5,7,1073,10289,1965,1073.0,2.0,1965.0,1,3,NAmes,1Story,TA,TA
144000,5,5,1344,9503,1958,1024.0,1.0,1970.0,1,2,NAmes,1Story,TA,TA
119000,5,4,1728,10624,1964,1728.0,1.0,2002.0,2,6,NAmes,1Story,TA,TA
103000,4,5,1224,10899,1964,0.0,3.0,1964.0,2,2,NAmes,1Story,TA,TA
139900,5,5,1422,12342,1960,978.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
151500,6,8,958,12772,1960,958.0,1.0,1960.0,1,2,NAmes,1Story,TA,TA
126500,5,5,1065,8892,1960,1065.0,2.0,1974.0,1,3,NAmes,1Story,TA,TA
145000,6,8,1138,10482,1958,588.0,1.0,1958.0,1,3,NAmes,SLvl,TA,TA
120000,5,7,912,7535,1958,912.0,1.0,1958.0,1,2,NAmes,1Story,TA,TA
124000,5,5,1074,7450,1956,894.0,2.0,1966.0,1,2,NAmes,1Story,Gd,TA
106500,5,7,882,8339,1959,0.0,1.0,1959.0,1,3,NAmes,1Story,TA,TA
140500,5,5,1187,14357,1961,864.0,2.0,1961.0,1,2,NAmes,1Story,TA,TA
137500,5,7,964,8243,1961,964.0,2.0,1985.0,1,3,NAmes,1Story,TA,TA
117600,5,7,894,8680,1960,894.0,1.0,1965.0,1,3,NAmes,1Story,TA,TA
163500,7,6,1200,8800,1966,1174.0,2.0,1966.0,2,3,NAmes,1Story,TA,TA
161000,6,5,1042,9200,1965,1042.0,2.0,1965.0,2,3,NAmes,SLvl,TA,TA
158000,6,7,1302,9350,1964,1302.0,1.0,1964.0,2,3,NAmes,SLvl,Gd,TA
224500,6,7,2154,8800,1964,845.0,2.0,1964.0,2,5,NAmes,2Story,TA,TA
147000,6,5,1374,11382,1964,1130.0,1.0,1964.0,1,3,NAmes,1Story,TA,TA
200000,6,7,1652,22002,1959,1592.0,2.0,1959.0,1,3,NAmes,1Story,Gd,TA
181900,6,6,1429,14585,1960,1144.0,2.0,1960.0,1,3,NAmes,1Story,Gd,TA
150750,5,6,1327,7388,1959,1063.0,2.0,1974.0,1,3,NAmes,1Story,Gd,TA
101800,4,5,1224,9842,1962,0.0,2.0,1962.0,2,2,NAmes,1Story,TA,TA
124000,6,5,932,8280,1950,932.0,1.0,1950.0,1,2,NAmes,1Story,Gd,TA
138500,5,7,908,12172,1940,822.0,2.0,1975.0,1,2,NAmes,1.5Unf,TA,TA
39300,1,3,334,5000,1946,0.0,0.0,,1,1,BrkSide,1Story,Fa,Fa
64500,3,3,666,5000,1946,666.0,0.0,,1,2,BrkSide,1Story,Gd,Fa
64000,3,5,670,3500,1945,370.0,0.0,,1,2,BrkSide,1.5Fin,Fa,TA
112000,5,8,808,5175,1958,808.0,1.0,1963.0,1,2,BrkSide,1Story,TA,TA
165000,6,6,1977,9500,1964,816.0,2.0,1964.0,1,4,NAmes,2Story,TA,TA
144000,5,6,1150,9600,1955,1078.0,1.0,1955.0,1,2,NAmes,1Story,TA,TA
137000,5,5,1920,11345,1948,928.0,2.0,1948.0,2,4,NAmes,2Story,TA,TA
105000,5,5,1376,9492,1941,768.0,1.0,1941.0,1,3,NAmes,1.5Fin,TA,TA
146500,5,7,1644,9480,1942,728.0,1.0,1942.0,1,3,NAmes,2Story,Gd,TA
126000,5,5,1560,8668,1968,1560.0,3.0,1968.0,2,4,NAmes,1Story,TA,TA
175000,5,6,1280,10050,1966,793.0,2.0,1966.0,2,3,NAmes,SFoyer,TA,TA
158500,6,5,1254,9600,1961,1218.0,2.0,1961.0,1,3,NAmes,SLvl,TA,TA
114500,5,5,912,10150,1958,912.0,1.0,1958.0,1,2,NAmes,1Story,TA,TA
144000,5,5,1524,11344,1958,874.0,1.0,1958.0,1,3,NAmes,1.5Fin,TA,TA
129000,6,5,2380,18450,1965,1021.0,2.0,1965.0,2,3,NAmes,2Story,TA,TA
141000,6,7,936,8760,1957,936.0,1.0,1957.0,1,2,NAmes,1Story,Gd,TA
131000,5,6,1008,6860,1956,1008.0,1.0,1964.0,1,3,NAmes,1Story,Fa,TA
142100,5,7,1053,8250,1963,1053.0,2.0,1994.0,1,3,NAmes,1Story,Gd,TA
139000,5,6,1056,8176,1958,1056.0,1.0,1958.0,1,3,NAmes,1Story,TA,TA
157900,6,6,1442,9750,1958,1442.0,1.0,1958.0,1,4,NAmes,1Story,TA,TA
139400,5,7,1056,9250,1954,1056.0,1.0,1954.0,1,3,NAmes,1Story,TA,TA
150000,6,6,1244,11988,1957,1244.0,1.0,1957.0,1,3,NAmes,1Story,TA,TA
120000,5,5,1144,9100,1960,1144.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
174850,6,6,1721,9736,1957,1331.0,2.0,1957.0,1,4,NAmes,1Story,TA,TA
116000,5,5,922,9770,1957,922.0,1.0,1957.0,1,2,NAmes,1Story,TA,TA
135000,5,5,1048,10152,1956,1048.0,1.0,1956.0,1,3,NAmes,1Story,TA,TA
163500,6,3,1657,12155,1970,1657.0,2.0,1970.0,2,3,NAmes,1Story,TA,TA
130000,5,6,1411,12198,1955,1204.0,1.0,1955.0,1,3,NAmes,1Story,TA,TA
129500,5,5,1216,10050,1955,1216.0,1.0,1955.0,1,3,NAmes,1Story,TA,TA
142000,5,9,1154,11556,1953,864.0,1.0,1962.0,1,3,NAmes,1Story,Ex,TA
128600,5,5,1560,8078,1958,1560.0,2.0,1958.0,2,4,NAmes,1Story,TA,TA
125000,6,6,948,10950,1952,948.0,2.0,1952.0,1,2,NAmes,1Story,TA,TA
136000,6,7,1040,7942,1953,1040.0,1.0,1953.0,1,3,NAmes,1Story,TA,TA
134500,5,7,1008,8923,1953,1008.0,1.0,1953.0,1,2,NAmes,1Story,Gd,TA
127000,5,8,925,8540,1956,925.0,1.0,1956.0,1,3,NAmes,1Story,Gd,TA
130000,5,5,1360,7134,1955,384.0,2.0,1962.0,1,3,NAmes,SLvl,TA,TA
115000,4,4,1540,7150,1955,1190.0,1.0,2002.0,1,4,NAmes,1.5Fin,Fa,TA
116900,5,5,925,8400,1955,923.0,1.0,1955.0,1,3,NAmes,1Story,TA,TA
132000,5,7,928,13300,1956,928.0,1.0,1956.0,1,2,NAmes,1Story,TA,TA
153000,4,6,1647,9532,1953,1105.0,1.0,1953.0,1,3,NAmes,1Story,TA,TA
112500,5,5,924,15783,1952,924.0,1.0,1952.0,1,2,OldTown,1Story,TA,TA
138000,4,7,1544,14190,1890,925.0,0.0,,2,3,OldTown,1.5Fin,TA,Gd
135000,5,7,893,9600,1949,845.0,2.0,1985.0,1,2,NAmes,1.5Unf,Gd,TA
156000,5,6,1728,12099,1953,1216.0,1.0,1953.0,1,3,NAmes,1.5Fin,TA,TA
301600,5,4,3086,21281,1935,666.0,3.0,2007.0,3,4,NAmes,2Story,Gd,TA
109000,5,6,1034,10134,1940,735.0,1.0,1940.0,1,2,OldTown,1.5Fin,TA,TA
103200,4,6,882,5500,1956,882.0,0.0,,1,1,OldTown,1.5Unf,TA,TA
128500,4,7,1281,10284,1925,1151.0,2.0,1978.0,2,1,OldTown,1.5Fin,TA,TA
64500,4,6,968,10800,1927,656.0,1.0,1928.0,2,4,OldTown,1Story,TA,TA
148000,5,9,1534,10800,1895,736.0,0.0,,1,3,OldTown,2Story,Gd,TA
86000,5,6,691,5400,1920,691.0,1.0,1920.0,1,2,OldTown,1Story,Ex,TA
172000,7,5,1651,10090,1963,725.0,1.0,1963.0,2,4,NAmes,SLvl,TA,TA
120000,5,7,888,8700,1961,920.0,1.0,1961.0,1,3,NAmes,1Story,TA,TA
128500,6,6,952,8300,1968,952.0,1.0,1968.0,1,3,NAmes,1Story,TA,TA
135000,5,5,2080,11606,1969,1040.0,2.0,1969.0,1,5,NAmes,2Story,Fa,TA
122900,5,7,924,8064,1949,672.0,2.0,2003.0,1,3,NAmes,1.5Fin,TA,TA
119200,6,5,1082,11664,1948,1082.0,1.0,1948.0,1,2,NAmes,1Story,TA,TA
143000,6,6,1846,10496,1949,1040.0,1.0,1949.0,2,3,NAmes,1.5Fin,TA,TA
119000,5,7,988,7200,1950,876.0,1.0,1950.0,1,3,NAmes,1Story,TA,TA
102000,5,3,1238,7200,1950,864.0,1.0,1950.0,1,3,NAmes,1Story,TA,TA
129000,5,8,864,7200,1950,864.0,2.0,1980.0,1,3,NAmes,1Story,Gd,TA
135000,5,7,1134,7000,1960,1010.0,1.0,1960.0,1,2,NAmes,1Story,TA,TA
152000,5,7,1040,7500,1959,1040.0,1.0,1959.0,1,3,NAmes,1Story,Gd,TA
140000,5,6,1170,7315,1958,1170.0,1.0,1958.0,1,3,NAmes,1Story,TA,TA
152000,5,5,1242,7903,1960,1242.0,1.0,1960.0,1,3,NAmes,1Story,TA,TA
156500,5,5,1377,8000,1960,1377.0,1.0,1965.0,1,3,NAmes,1Story,TA,TA
141000,5,4,1800,8000,1961,1800.0,0.0,,2,6,NAmes,1Story,TA,TA
99000,5,6,925,7000,1961,0.0,1.0,1961.0,1,3,NAmes,1Story,TA,TA
187000,6,8,1851,9760,1964,822.0,2.0,1964.0,2,3,NAmes,2Story,Gd,TA
169500,5,5,1812,7590,1962,864.0,1.0,1962.0,2,4,NAmes,2Story,TA,TA
125500,5,5,864,6600,1962,864.0,1.0,1962.0,1,2,NAmes,1Story,TA,TA
130000,5,5,936,6760,1962,896.0,1.0,1962.0,1,3,NAmes,SFoyer,TA,TA
103000,5,7,960,6978,1926,850.0,2.0,1981.0,1,2,OldTown,1Story,TA,Gd
132000,5,7,1432,9600,1910,264.0,2.0,1910.0,2,2,OldTown,2Story,TA,TA
127500,6,6,1296,6000,1927,845.0,2.0,1980.0,1,3,OldTown,1.5Fin,TA,TA
89500,5,5,1022,4480,1922,1022.0,1.0,1922.0,1,2,OldTown,1Story,Fa,TA
140000,5,5,936,7200,1980,936.0,2.0,1980.0,1,2,OldTown,SFoyer,TA,TA
99900,5,6,967,3153,1920,967.0,1.0,1920.0,1,2,OldTown,1Story,TA,TA
100000,4,7,1047,10800,1885,641.0,1.0,1954.0,1,2,OldTown,1Story,TA,TA
130000,5,8,1072,7200,1940,808.0,2.0,1940.0,1,2,OldTown,1Story,TA,TA
135000,5,8,1174,9000,1900,680.0,2.0,2000.0,1,2,OldTown,1.5Fin,Gd,TA
120000,3,7,1183,6000,1948,649.0,1.0,1981.0,1,2,OldTown,1.5Fin,TA,TA
89471,4,7,1131,5925,1937,907.0,2.0,1995.0,1,2,OldTown,1Story,TA,TA
85000,4,6,1141,5925,1900,570.0,1.0,1930.0,1,3,OldTown,1.5Fin,TA,TA
108500,4,4,960,6000,1920,960.0,1.0,1997.0,1,2,OldTown,1Story,Fa,TA
137000,4,8,1798,9639,1900,1075.0,2.0,1935.0,2,4,OldTown,2Story,TA,TA
110500,5,9,866,3880,1945,686.0,0.0,,1,2,OldTown,1Story,Gd,TA
100000,5,6,968,8520,1923,968.0,2.0,1935.0,1,2,OldTown,1Story,TA,Gd
184900,8,9,1772,10337,1910,725.0,2.0,1992.0,2,3,OldTown,2Story,Gd,Gd
145000,6,6,1642,9863,1927,728.0,1.0,1927.0,1,4,OldTown,2Story,TA,TA
125000,5,8,1472,9600,1925,702.0,1.0,1925.0,1,3,OldTown,1.5Fin,Gd,TA
114000,5,7,1232,4571,1910,616.0,2.0,1920.0,1,3,OldTown,2Story,TA,TA
90000,5,5,2337,13600,1900,662.0,2.0,1945.0,2,5,OldTown,2Story,TA,TA
144100,6,8,1650,8398,1910,926.0,2.0,1979.0,2,3,OldTown,1.5Fin,TA,TA
117500,6,4,2210,9900,1880,1008.0,1.0,1930.0,2,5,OldTown,2Story,Fa,TA
124500,5,7,1358,3600,1930,687.0,1.0,2004.0,1,3,OldTown,2Story,Gd,TA
185000,7,8,2454,13500,1879,819.0,2.0,1950.0,2,3,OldTown,2.5Unf,TA,TA
133900,6,6,2291,7200,1910,1214.0,2.0,1900.0,2,4,OldTown,2.5Unf,TA,TA
152000,6,7,1616,5400,1926,1149.0,1.0,1926.0,2,3,OldTown,1Story,Gd,TA
153500,5,6,1559,8100,1948,1559.0,2.0,1948.0,1,2,OldTown,1Story,TA,TA
159500,7,8,2554,10800,1890,718.0,2.0,1996.0,1,3,OldTown,2Story,TA,TA
87000,5,5,1248,9439,1930,912.0,1.0,1957.0,1,2,OldTown,1.5Fin,TA,TA
104500,4,6,968,8626,1956,0.0,1.0,1956.0,1,2,OldTown,1Story,TA,TA
110000,4,7,1382,11800,1949,0.0,1.0,1957.0,2,1,OldTown,SLvl,TA,TA
136500,5,7,1060,6854,1925,756.0,1.0,1969.0,1,1,BrkSide,1Story,TA,TA
128250,5,6,1435,8674,1950,910.0,1.0,1950.0,1,3,BrkSide,1.5Fin,TA,TA
144000,5,5,1167,8731,1920,915.0,2.0,1972.0,1,3,BrkSide,1Story,TA,TA
210000,6,7,1635,8737,1923,1065.0,2.0,1950.0,1,3,BrkSide,1.5Fin,TA,TA
135000,5,7,1274,6125,1939,728.0,1.0,1939.0,2,3,BrkSide,1.5Fin,TA,TA
128000,6,6,1232,6000,1939,600.0,1.0,1939.0,1,3,BrkSide,2Story,TA,TA
131000,6,6,1218,6000,1941,735.0,2.0,2003.0,1,3,BrkSide,1.5Fin,TA,TA
113000,5,7,884,6120,1939,884.0,1.0,1939.0,1,2,BrkSide,1.5Unf,TA,Gd
126000,6,5,1409,6240,1938,861.0,2.0,1968.0,1,3,BrkSide,1.5Fin,TA,TA
132000,5,8,1322,6240,1939,672.0,1.0,1939.0,1,4,BrkSide,1.5Fin,TA,TA
131750,5,7,1426,6240,1930,966.0,1.0,1930.0,1,3,BrkSide,1.5Fin,TA,TA
132500,5,6,1281,6120,1926,756.0,2.0,1926.0,1,2,BrkSide,1.5Fin,Gd,TA
137500,5,8,1513,6120,1920,939.0,1.0,1933.0,1,4,BrkSide,2Story,TA,TA
132000,7,8,854,6120,1929,832.0,2.0,1991.0,1,2,BrkSide,1.5Unf,TA,TA
127500,6,6,1367,6240,1931,884.0,1.0,1978.0,1,3,BrkSide,1.5Fin,TA,TA
